Titulo;Paragrafo;;Fonte;Link;Data_acesso;Termo
neuroblastoma: o que é, sintomas e tratamento;o neuroblastoma é um tipo de câncer, mais comum em crianças, que atinge células do sistema nervoso simpático, responsáveis ​​por preparar o corpo para responder a situações de emergência e de estresse. esse tipo de tumor se desenvolve em crianças até 5 anos, porém o diagnóstico é mais comum de acontecer entre 1 e 2 anos, e pode ter início nos nervos do cérebro, cérebro, abdômen ou nas glândulas adrenais que estão localizadas em cada borda.;;Tua Saúde;https://www.tuasaude.com/neuroblastoma;Acesso em maio de 2024;neuroblastoma
neurofibromatose: o que é, sintomas, tipos, causas e tratamento;a neurofibromatose, ou doença de von recklinghausen, é uma doença hereditária que provoca o crescimento anormal do tecido nervoso pelo corpo, formando pequenos nódulos e tumores externos, chamados de neurofibromas. geralmente a neurofibromatose é benigna e não apresenta nenhum risco para a saúde.;;Tua Saúde;https://www.tuasaude.com/neurofibromatose;Acesso em maio de 2024;neurofibromatosis
obesidade: o que é, graus, tipos, causas, consequência e tratamento;a obesidade é uma doença crônica que pode aumentar o risco de desenvolvimento de doenças, como diabetes, pressão alta, colesterol alto, infarto, alguns tipos de câncer ou artrose dos ossos, além de alterações psicológicas, como depressão e ansiedade. a obesidade pode ser provocada por diversos fatores, como consumo exagerado de alimentos, falta de atividade física, mas que também pode estar relacionada com questões psicológicas, predisposição genética e alterações hormonais.;;Tua Saúde;https://www.tuasaude.com/obesidade;Acesso em maio de 2024;obesity
o que é osteonecrose e como identificar;a osteonecrose, também chamada de necrose avascular ou necrose asséptica, é a morte de uma região do osso quando o suprimento de sangue é interrompido, tendo um infarto ósseo, o que causa dor, colapso do osso e pode provocar uma artrose grave. apesar de poder surgir em qualquer osso do corpo, um surto de osteonecrose mais frequentemente no quadril, afetando a região da cabeça femoral, como também nos joelhos, ombros, tornozelos, pulsos ou no osso da mandíbula.;;Tua Saúde;https://www.tuasaude.com/osteonecrose;Acesso em maio de 2024;osteonecrosis
osteoporose: o que é, sintomas, causas e tratamento;a osteoporose é uma doença causada pela diminuição da massa óssea, deixando os ossos mais frágeis e aumentando, assim, o risco de fraturas na coluna, no braço, no quadril ou no fêmur, que é o osso da coxa. sendo uma doença silenciosa, a osteoporose geralmente não causa sintomas.;;Tua Saúde;https://www.tuasaude.com/osteoporose;Acesso em maio de 2024;osteoporosis
ostomia: para que servir, quando é indicado, tipos e cuidados;ostomia é uma abertura feita através de cirurgia, para criar um novo caminho para eliminar as fezes ou urina, permitir a alimentação pelo estômago ou intestino, ou para permitir a respiração, por exemplo, quando existem danos ou doenças nos intestinos, estômago, bexiga ou rins, ou condições que dificultam a respiração natural. existem vários tipos de ostomia que podem ser realizados pelo médico, como a colostomia, ileostomia, gastrostomia, urostomia ou traqueostomia, que variam de acordo com o órgão em que foi feito, objetivo do tratamento e condição a ser tratada.;;Tua Saúde;https://www.tuasaude.com/ostomia;Acesso em maio de 2024;ostomy
oxigenoterapia: o que é, tipos, para que servir e cuidados;a oxigenoterapia é a administração de oxigênio através de um cateter, máscara ou cânula, sendo indicada para o tratamento de doença pulmonar obstrutiva crônica, ataque de asma, apneia do sono e pneumonia, quando os níveis de oxigênio no sangue são baixos. esse tipo de tratamento tem como objetivo garantir a oxigenação dos tecidos do corpo, sendo indicado pelo clínico geral ou pneumologista depois de verificar a saturação da oxigênio no sangue através da gasometria arterial ou da oximetria de pulso, que em situações normais está acima de 95% .;;Tua Saúde;https://www.tuasaude.com/oxigenoterapia;Acesso em maio de 2024;oxygen-therapy
tratamento para pancreatite (aguda e crônica);o tratamento para pancreatite pode envolver hidratação, alterações na dieta, uso de analgésicos, reposição de enzimas e cirurgia. além disso, especialmente em caso de pancreatite crônica, são indicadas medidas como parar de fumar e evitar bebidas alcoólicas.;;Tua Saúde;https://www.tuasaude.com/pancreatite;Acesso em maio de 2024;pancreatitis
;Pneumonia é a infecção dos pulmões, que provoca inflamação dos bronquíolos, gerando sintomas como febre alta, calafrios, tosse seca ou com catarro, falta de ar e dor no peito.;;Tua Saúde;https://www.tuasaude.com/pneumonia;Acesso em maio de 2024;pneumonia
porfíria: o que é, sintomas, tipos, causas e tratamento;a porfiria é um grupo de doenças raras causadas por um defeito na produção de enzimas da hemoglobina, que é responsável pelo transporte de oxigênio no sangue, resultando no acúmulo de porfirinas no corpo. essas porfirinas são tóxicas para o organismo, causando o surgimento de sintomas principalmente no sistema nervoso e na pele, como tontura, fraqueza muscular, náuseas ou dor e queimação na pele.;;Tua Saúde;https://www.tuasaude.com/porfiria;Acesso em maio de 2024;porphyria
raquitismo: o que é, sintomas, causas e tratamento;o raquitismo é uma doença que afeta os ossos da criança. essa doença é causada principalmente pela deficiência de vitamina d, que é importante para a absorção do cálcio e fósforo pelo intestino, minerais essenciais para a formação e desenvolvimento de ossos fortes e saudáveis.;;Tua Saúde;https://www.tuasaude.com/raquitismo;Acesso em maio de 2024;rickets
ronco: o que é, sintomas, causas e o que fazer;ronco é o som ou ruído rítmico que ocorre durante o sono, causado pelo relaxamento das paredes da faringe, dificultando a passagem das vias aéreas, e resultando em sintomas como som de chocalho, respiração ofegante ou bufada, distúrbios durante o dia ou dor de cabeça. o ronco, também conhecido como roncopatia, nem sempre é considerado um problema, podendo ocorrer quando uma pessoa dorme de barriga para cima.;;Tua Saúde;https://www.tuasaude.com/ronco;Acesso em maio de 2024;snoring
sarampo: o que é, sintomas, transmissão e tratamento;o sarampo é uma doença altamente contagiosa causada por um vírus que leva ao aparecimento de alguns sintomas como febre, tosse persistente, corrimento nasal, conjuntivite, pequenas manchas avermelhadas que começam perto da couro cabeludo e depois vão descer, se espalhando por todo o corpo e que não coçam ou causam desconforto. o tratamento do sarampo é feito de forma a aliviar os sintomas, isso porque o organismo é capaz de eliminar o vírus naturalmente, sendo apenas recomendado repouso, hidratação e alimentação leve.;;Tua Saúde;https://www.tuasaude.com/sarampo;Acesso em maio de 2024;measles
sarcoidose: o que é, sintomas, causas, tipos e tratamento;a sarcoidose é uma doença inflamatória não contagiosa específica pela formação de aglomerados de células inflamatórias em várias partes do corpo, como imunidade, fígado, pele ou olhos, levando ao aparecimento de sintomas como línguas doloridas, cansaço excessivo, dor ou lesão nas articulações, por exemplo. a causa da sarcoidose não é conhecida, no entanto, acredita-se que pode ser causada por resposta exagerada do sistema imunológico a microorganismos ou produtos químicos, ou até mesmo por uma produção de anticorpos que acaba atacando as células saudáveis ​​do corpo, causando lesões.;;Tua Saúde;https://www.tuasaude.com/sarcoidose;Acesso em maio de 2024;sarcoidosis
sarna humana: o que é, sintomas, foto e tratamento;sarna humana é uma doença infecciosa causada pelo ácaro sarcoptes scabiei, que atinge a pele e leva ao aparecimento de sintomas como visualização intensa na pele que piora à noite e ocorre. esta doença, também conhecida como escabiose, é facilmente transmitida entre pessoas da mesma família através da partilha de roupas, lençóis ou toalhas, por exemplo.;;Tua Saúde;https://www.tuasaude.com/sarna;Acesso em maio de 2024;scabies
sepse: o que é, sintomas, tipos, causas e tratamento;a sepse é um evento exagerado do corpo a uma infecção provocada por bactérias, fungos ou vírus, causando sintomas como pressão baixa, febre, aumento da frequência cardíaca, falta de ar e confusão mental. também conhecida como septicemia, a sepse pode afetar qualquer pessoa, mas afeta principalmente pessoas com o sistema imunológico enfraquecido, como no caso de recém-nascidos, pessoas acima de 65 anos ou com doenças crônicas, como diabetes, doenças ou doenças renais.;;Tua Saúde;https://www.tuasaude.com/sepse;Acesso em maio de 2024;sepsis
sinusite: o que é, sintomas, causas, tipos e tratamento;sinusite é uma inflamação dos seios nasais que leva ao acúmulo de secreções nas cavidades do nariz, olhos e maçãs do rosto, resultando em sintomas como dor de cabeça, corrimento nasal e sensação de pressão no rosto. essa inflamação pode ser causada por infecções virais, como o vírus influenza, e por isso é muito comum durante crises de gripe, mas também pode ocorrer devido a infecções por bactérias ou fungos, ou até alergias.;;Tua Saúde;https://www.tuasaude.com/sinusite;Acesso em maio de 2024;sinusitis
siringomielia: o que é, sintomas, causas e tratamento;a siringomielia é uma doença rara que surge devido à formação de um cisto na medula espinhal, podendo causar sintomas como dor nas costas, ombros, braços e pernas, dor de cabeça e perda da sensibilidade ao calor e ao frio, e perda do desequilíbrio . a siringomielia pode ser causada por doenças congênitas, como síndrome de arnold-chiari ou mielomeningocele, ou ainda pode surgir ao longo da vida, devido a situações como meningite, lesões, lesões ou tumor na medula espinhal.;;Tua Saúde;https://www.tuasaude.com/siringomielia;Acesso em maio de 2024;syringomyelia
;A talassemia é um tipo de anemia que tem causa genética e é caracterizada por defeitos na produção de hemoglobina, que é responsável pelo transporte de oxigênio para os tecidos, causando sintomas como palidez, fadiga, imunidade mais frágil, alteração no crescimento e, nos casos mais graves, alteração no baço e no fígado, por exemplo.;;Tua Saúde;https://www.tuasaude.com/talassemia;Acesso em maio de 2024;thalassemia
tendinite: o que é, sintomas, causas e tratamento;a tendinite é uma inflamação de tendões que geralmente ocorre após sua lesão devido a exercícios intensos ou repetitivos como ao praticar esportes como tênis e corrida ou atividades como digitar e escrever por longos períodos, o que pode causar dor e dificuldade de movimento. de forma geral, os sintomas como dor e desconforto no local afetados melhoram após a movimentação, porém também podem ser indicados a suspensão e o uso de medicamentos anti-inflamatórios.;;Tua Saúde;https://www.tuasaude.com/tendinite;Acesso em maio de 2024;tendinitis
tosse: causas, tipos (e o que fazer para aliviar);a tosse é um sintoma que surge devido a um reflexo espontâneo causado por um tesouro na garganta, para ajudar a eliminar partículas ou secreções das vias aéreas superiores. existem diferentes tipos de tosse, como seca, com catarro, alérgica e infantil, que podem ser causadas por condições como refluxo gastroesofágico, rinite, bronquite, tabagismo, gripe, covid-19 e garganta inflamada, por exemplo.;;Tua Saúde;https://www.tuasaude.com/tosse;Acesso em maio de 2024;cough
