Termo,Parágrafo,Data_acesso,Fonte,Link,Titulo
edema,"Edema, também conhecido como retenção de líquidos, é o inchaço causado pelo excesso de líquidos nos tecidos do corpo. Apesar do edema poder afetar qualquer parte do corpo, ele é mais comumente notado nas mãos, braços, pés, tornozelos e pernas.  O edema pode surgir devido a problemas circulatórios, alergias ou problemas sistêmicos, como uso de medicações, dietas ricas em sal, falta de atividade física, muito tempo na mesma posição, gravidez e doenças como insuficiência cardíaca, doença renal ou cirrose do fígado.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/edema,Edema
encephalitis,"A encefalite é uma infecção do cérebro desencadeada por vírus, bactérias, fungos, neoplasias ou por uma reação autoimune do corpo. Trata-se de um quadro de saúde que pode levar à morte quando não tratado corretamente e seus sintomas mais frequentes incluem febre, confusão mental e desmaios.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/encefalite,Encefalite
endocarditis,"Endocardite é uma infecção no endocárdio (revestimento interno do coração). Normalmente a doença acontece quando uma bactéria ou germes de outra parte do corpo, como os da boca, se espalham pelo sistema sanguíneo se ligando a áreas afetadas do coração. A endocardite é incomum em pessoas com coração saudável. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/endocardite,Endocardite
endometriosis,"A endometriose é uma doença na qual o tecido que reveste a parede interna do útero, chamada de endométrio, cresce fora da cavidade uterina. Essa formação de tecido ocorre, normalmente, na região pélvica, nos ovários, no intestino, no reto, na bexiga e na pélvis, causando cólicas menstruais intensas e dor durante a relação sexual.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/endometriose,Endometriose
epilepsy,"A epilepsia é uma condição neurológica que provoca a alteração temporária reversível do funcionamento do cérebro. Por alguns minutos ou segundos, os neurônios emitem sinais, descargas ou impulsos elétricos incorretos — que podem ficar limitados a apenas uma parte do cérebro ou envolver os dois hemisférios cerebrais. A epilepsia provoca sintomas como desmaios, contrações musculares e convulsões.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/epilepsia,Epilepsia
scleroderma,"A esclerodermia é uma doença inflamatória crônica e autoimune do tecido conjuntivo, afetando a pele, os vasos sanguíneos, os músculos e os órgãos internos. A doença ocorre quando o sistema imunológico ataca e destrói tecidos saudáveis do corpo por engano, podendo causar rigidez da pele, dedos azulados ou brancos e pequenos nódulos brancos abaixo da pele.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/esclerodermia,Esclerodermia
scoliosis,"A escoliose é uma deformidade na coluna vertebral que provoca uma curvatura, podendo ou não ser acompanhada de rotação das vértebras. O paciente com a condição possui a coluna em formato “C” ou “S”.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/escoliose,Escoliose
schizophrenia,"A esquizofrenia é um transtorno psiquiátrico em que uma alteração cerebral dificulta o julgamento correto sobre a realidade por meio de alterações no comportamento, alucinações, delírios e fala desordenada. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/esquizofrenia,Esquizofrenia
fever,"A febre é o aumento temporário da temperatura do corpo, geralmente causado por alguma doença. Essa condição é um fenômeno de defesa do organismo, indicando que algo não vai bem. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/febre,Febre
phenylketonuria,"A fenilcetonúria é uma doença congênita, ou seja, está presente desde o nascimento, e genética, causada por uma alteração no DNA herdada tanto do pai quanto da mãe. Rara, sua incidência no Brasil gira em torno de um caso a cada 15.000 a 25.000 indivíduos, segundo o Ministério da Saúde.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/fenilcetonúria,Fenilcetonúria
pheochromocytoma,"Feocromocitoma é um tipo de tumor que aparece no tecido de algumas glândulas, mais comumente acima dos rins e na parte posterior do abdômen. Um dos seus principais sintomas é a hipertensão.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/feocromocitoma,Feocromocitoma
fibromyalgia,"A fibromialgia é uma síndrome clínica que se manifesta em dores no corpo todo, principalmente nas articulações, nos músculos, tendões e em outros tecidos moles, por longos períodos. Junto com a dor, a doença também causa fadiga, distúrbios do sono, depressão, ansiedade, dificuldade de memória, concentração e alterações intestinais.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/fibromialgia,Fibromialgia
gangrene,"A gangrena é uma complicação do processo de necrose, em que ocorre a morte de um tecido do corpo devido à infecção bacteriana, à insuficiência de irrigação sanguínea ou de oxigênio. Os sintomas da condição incluem alteração da cor da pele e dor.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/gangrena,Gangrena
gastroenteritis,"A gastroenterite é um tipo de irritação ou inflamação que acomete a mucosa do tubo digestivo, envolvendo estômago e intestino. Ocorre com maior frequência em crianças, durante o verão ou em locais com saneamento básico precário. Entre os sintomas mais comuns estão diarreia e vômitos.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/gastroenterite,Gastroenterite
glaucoma,"O glaucoma é uma doença ocular caracterizada por alteração do nervo óptico que leva a um dano irreversível das fibras nervosas. Consequentemente, leva à diminuição ou à perda de campo visual, além de vista embaçada. Essa lesão pode ser causada por um aumento da pressão ocular ou por uma alteração do fluxo sanguíneo na cabeça do nervo óptico.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/glaucoma,Glaucoma
gonorrhea,"A gonorreia é uma infecção sexualmente transmissível (IST) que afeta pessoas de todos os gêneros. Ela é transmitida através do contato sexual por uma bactéria e, por isso, requer tratamento com antibióticos. A depender do local da infecção, pode ter sintomas como dor e ardência.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/gonorréia,Gonorréia
hemochromatosis,"A hemocromatose caracteriza-se pelo acúmulo de ferro nos tecidos devido a uma mutação genética, fazendo com que o corpo absorva ferro em excesso ou não faça a sua eliminação de forma adequada. O ferro em excesso pode acumular-se em diferentes tecidos, como coração, fígado e pâncreas, causando dores nas articulações, fadiga e dor abdominal.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hemocromatose,Hemocromatose
hemophilia,"A hemofilia é um distúrbio hereditário que afeta a coagulação do sangue. Por exemplo: quando cortamos alguma parte do nosso corpo e começa a sangrar, as proteínas (elementos responsáveis pelo crescimento e desenvolvimento de todos os tecidos do corpo) entram em ação para estancar o sangramento, a chamada coagulação. Portadores de hemofilia não possuem essas proteínas, por isso sangram mais do que o normal.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hemofilia,Hemofilia
hepatitis,"A hepatite é uma doença caracterizada pela degeneração do fígado, que ocorre por fatores como infecções virais (do tipo A, B e C), consumo excessivo de álcool e uso contínuo de medicamentos com substâncias tóxicas para o corpo. Os sintomas variam de acordo com o tipo de hepatite, podendo incluir febre, icterícia, náuseas, vômitos, entre outros.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hepatite,Hepatite
hydrocephalus,"A hidrocefalia é o acúmulo excessivo de líquido no cérebro, que leva ao aumento do crânio e causa dano nas estruturas encefálicas. Além de dor de cabeça, os sintomas mais comuns são declínio da memória, da concentração e de outras habilidades.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hidrocefalia,Hidrocefalia
hyperthyroidism,"O hipertireoidismo é uma disfunção da glândula tireoide, que regula diversas funções do organismo. Nesse distúrbio, a tireoide produz em altas quantidades os hormônios T3 (triiodotironina) e T4 (tiroxina). Esse excesso afeta o metabolismo do corpo, trazendo impactos, como perda de peso repentina, aumento do apetite, irritabilidade, ansiedade, suor excessivo, entre outros sintomas.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hipertireoidismo,Hipertireoidismo
hypoglycemia,"A hipoglicemia é um distúrbio provocado pela baixa concentração de glicose (açúcar) no sangue, que pode afetar pessoas portadoras de diabetes ou não.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hipoglicemia,Hipoglicemia
hypothermia,"A hipotermia é o estado em que o corpo apresenta temperatura abaixo do considerado normal, perdendo o calor natural e exigindo cuidados.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hipotermia,Hipotermia
hypothyroidism,"O hipotireoidismo é um problema em que a glândula tireoide não produz hormônios suficientes para a necessidade do organismo e causa sintomas como ganho de peso, fadiga, prisão de ventre, inchaço, queda de cabelo e até depressão.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hipotireoidismo,Hipotireoidismo
histoplasmosis,"Histoplasmose é uma infecção causada pela inalação de esporos de um fungo que é encontrado frequentemente em fezes de pássaros e de morcegos. A histoplasmose é mais comumente transmitida quando esses esporos se espalham pelo ar, muitas vezes durante a limpeza ou demolição de projetos. ",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/histoplasmose,Histoplasmose
hiv,"HIV é a sigla em inglês do vírus da imunodeficiência humana (human immunodeficiency virus), que é o causador da aids. O HIV é uma infecção sexualmente transmissível (IST), que também pode ser contraída pelo contato com o sangue infectado e de forma vertical, ou seja, a mulher que é portadora do vírus HIV o transmite para o filho durante a gravidez.",Acesso em maio de 2024,Portal de saúde Minha Vida,https://www.minhavida.com.br/saude/temas/hiv,Hiv
